UID,Length,WFPI_Cm_20210701,WFPI_Cm_20210702,WFPI_Cm_20210703,WFPI_Cm_20210704,WFPI_Cm_20210705,WFPI_Cm_20210706,WFPI_Cm_20210707,WFPI_Cm_20210708,WFPI_Cm_20210709,WFPI_Cm_20210710,WFPI_Cm_20210711,WFPI_Cm_20210712,WFPI_Cm_20210713,WFPI_Cm_20210714,WFPI_Cm_20210715,WFPI_Cm_20210716,WFPI_Cm_20210717,WFPI_Cm_20210718,WFPI_Cm_20210719,WFPI_Cm_20210720,WFPI_Cm_20210721,WFPI_Cm_20210722,WFPI_Cm_20210723,WFPI_Cm_20210724,WFPI_Cm_20210725,WFPI_Cm_20210726,WFPI_Cm_20210727,WFPI_Cm_20210728,WFPI_Cm_20210729,WFPI_Cm_20210730,WFPI_Cm_20210731,WFPI_Cm_20210801,WFPI_Cm_20210802,WFPI_Cm_20210803,WFPI_Cm_20210804,WFPI_Cm_20210805,WFPI_Cm_20210806,WFPI_Cm_20210807,WFPI_Cm_20210808,WFPI_Cm_20210809,WFPI_Cm_20210810,WFPI_Cm_20210811,WFPI_Cm_20210812,WFPI_Cm_20210813,WFPI_Cm_20210814,WFPI_Cm_20210815,WFPI_Cm_20210816,WFPI_Cm_20210817,WFPI_Cm_20210818,WFPI_Cm_20210819,WFPI_Cm_20210820,WFPI_Cm_20210821,WFPI_Cm_20210822,WFPI_Cm_20210823,WFPI_Cm_20210824,WFPI_Cm_20210825,WFPI_Cm_20210826,WFPI_Cm_20210827,WFPI_Cm_20210828,WFPI_Cm_20210829,WFPI_Cm_20210830,WFPI_Cm_20210831
AB1,47.90224414,6241.854112565301,6043.535779307425,5755.990504988748,5240.573469732878,6878.038581522492,7374.647464305796,7539.67835914647,7057.6846747857535,6854.925514626944,6920.5116999574375,7175.583483896756,6851.726446520911,6161.65576315801,77.5316469544029,6214.477658304611,6192.2805181498825,4714.74777039854,4079.5543452141123,3335.4015252021504,2674.6661714234833,4152.386305883959,3744.0851792209837,4896.291040216288,3463.831430638653,73.38060377722735,76.49389948649409,4779.222855025328,5558.682047590536,4627.0800942929145,123.32958900946886,2265.50529727237,3657.3691227447807,4167.550975543337,4747.224272796083,5061.646255352055,5389.237543857547,5350.511384469128,5300.2167326175095,5438.978145962517,4824.474545948114,1279.3208638686815,203.4185954805098,2409.683520379586,1871.9419429213544,3676.6398807202795,3765.8259710823704,4332.238137231768,4862.385684390449,4195.882328947049,4607.217935112949,4701.267733903894,5828.110938321282,6103.0193519872255,5222.928468918197,5165.37958769869,4788.281888643036,4930.055884585643,5026.216841250592,4705.110930001181,4688.164905947953,4405.734426089041,1853.8505579242171
A12-1,48.57313103,1495.9836345218928,1440.3094705007775,1403.329840832127,1362.6469398758254,1568.7330987577216,1728.4748667912265,1687.4958643933016,1535.8875036376273,1605.701738024483,1565.722827011772,1610.2918356058824,1502.3268005787306,1090.9547429700065,947.6327116010322,1517.6826778468105,1541.1579274828787,1439.051502696792,1378.9835894073842,1306.0785487661908,1090.9581234892307,1364.5189328436204,1308.9953266120885,1376.4088087125565,1152.4127973661473,318.880259502548,326.7301990183672,1300.8613999027018,1445.274721434619,1431.5026728684204,849.3335405431194,1185.2080824490222,1306.3731650720283,1406.5356355655351,1483.1654478392174,1557.84175109422,1560.0736408973833,1509.6211916174682,1564.087802353097,1555.7753726418166,1442.8156101351387,1159.0158682364868,497.65575803321053,1052.0995236684616,991.3693329588066,1186.7383249862328,1156.589287671738,1351.630994425736,1430.0965601072141,1422.149920014011,1371.4950291951386,1421.889684808015,1599.4587037693166,1662.0358712298919,1625.9868408483126,1594.4624241442177,1535.4385546261392,1547.9758371834253,1639.0768588147137,1533.9712481803558,1506.6620768157363,1442.6151171116428,672.4788938225378
A13-2,48.42179686,1451.091391729886,1406.446927733946,1367.0468458193138,1337.7732316493466,1549.943197299378,1707.0958046567714,1662.2318631603127,1509.269993854401,1581.0236458377092,1552.9712831138936,1588.2674343613778,1463.9091078400124,1140.2890986525142,941.3108430332453,1480.3001814568133,1511.260668630986,1411.9983534224652,1349.0248992342504,1280.64234464659,1102.008639719739,1361.158796429988,1269.1913714050688,1377.0057181480781,1144.7203667362915,360.0066512231834,387.09871973271817,1285.3708788133465,1429.275131311328,1401.7673020958769,904.3693509520634,1177.1720772229362,1289.8102698605728,1396.0390447304655,1450.8438870770763,1528.8962935061325,1529.973771899079,1489.351319777223,1535.9774376427267,1528.0622672068207,1423.8646666037957,1158.517001106614,507.4994443421185,1013.6865245408892,1011.358296486652,1191.056045271099,1158.9964832006565,1324.33698743068,1396.5657839954206,1394.3915669099395,1344.820306639592,1408.5306486625918,1575.2329655344197,1622.761742315592,1612.137239186333,1574.2957530466756,1518.7494394084795,1522.3582379503664,1607.1052121697644,1518.2758528759211,1475.1821993510105,1421.015720472493,696.239049887269
A18,31.0461618,951.505555951973,974.8040419275857,962.3684896355173,962.7439449977933,1072.8865739984797,1180.830025524597,1181.419483469055,1055.8001512954786,1090.2347788497236,1064.3265755633847,1106.9280630221492,1060.4117791845329,1067.3592217672078,776.0163081628644,1070.7229655650447,1112.0155948131269,1059.3440948290881,994.1726983043387,927.8213586428814,961.4406113668269,971.0859334141915,948.3561554371456,981.5806197995871,806.5204054869521,681.6553739974598,362.91803020674627,925.133589657116,1045.0003875599107,966.4985483041978,859.2617327646126,871.3994423591321,909.2542588694481,965.9829334151228,970.849858024294,1066.2980907932993,1039.9753175570129,1037.9959857837446,1054.7356689323149,1049.061178860181,1048.402285194942,842.0102005948622,662.2472461258159,708.2592153224772,851.1632253875788,870.3578448297558,860.1500834361602,957.7898668992664,1020.3109576997202,1033.9312592250205,978.8250264059473,975.5856002450527,1116.7270007641791,1125.3265510603771,1096.3391652768325,1104.1996178390514,1056.8068697456838,1074.2950041059432,1107.1358161163232,1057.1015987179128,1039.8092492268302,1016.8439853837176,773.7848451091191
A19,31.10012772,1108.6538973757145,1063.790995097455,1025.4955995405462,1004.3917065690409,1027.5293997472336,1131.7934394910865,1150.0250691834474,1007.1388444376729,1049.6282597659144,1056.9797295780663,1078.300147619005,1007.5898326972765,1044.3209170994753,791.2990322018039,1061.1898109436368,1073.4214740939542,1005.3999402508867,978.2424773129765,926.2601782887522,981.6134142458615,1058.3485457877346,1019.5740108994461,1059.5503765403255,875.9599699276374,754.5785150961863,866.6877611288012,979.9146123557664,1072.2911164228854,1047.4024222839798,918.4706645091092,906.3421253725272,989.781956150541,1002.6625964868274,1052.4515808105716,1071.3121476244442,1077.591683118227,1085.412955636615,1051.3136012316152,1070.2740611780393,927.8921850734162,864.0514631358724,10.71107735954898,485.102054875068,861.171188020618,860.0264426567718,827.1669601176102,978.6231328556678,1033.2690398264192,1048.7323234363248,1007.300862811492,981.9601281899652,1096.7990281346429,1086.715322512058,1093.11058265728,1092.5322650829742,1019.8663158232199,1106.0244372710006,1096.6793643693675,1064.7973420241278,969.2804226576869,1011.8122230935738,790.3370211744426
A20,30.64305223,876.3237771440056,895.5889931581355,886.2844937201792,890.037263121534,1074.0672928068325,1172.8357530489673,1165.9636581821162,1057.1432904591345,1086.9929414808555,1061.71522764256,1103.215697960249,1076.4647297336446,1081.8206709848464,786.6040355926159,1088.6934782864246,1128.960759971149,1057.9376667993117,992.4714394137118,936.370276669593,977.3905636972792,1000.1532736572867,982.0002518507674,998.0633169339532,849.7934679073841,709.752777340813,345.50286570831236,895.3339013757844,1008.9233187831964,938.4830936519398,833.1665572835068,843.7091427123937,888.7859194192714,876.9547255041923,882.7612568424377,954.0940508994182,941.9102372102188,943.5372955699346,943.8465089837763,947.6307579595832,971.9163366931306,792.6351487642486,615.7573960899697,646.7395776081837,791.7287550414536,806.790252077185,802.7189329884343,1050.746779631123,1116.4583325818571,1136.4223572433143,1054.618496450717,1095.4862024096951,1215.969107390515,1228.074812425473,1093.28111884132,1102.5451622202472,1053.675694984514,1075.7017806767076,1116.37840411334,1060.184188984647,1030.1707586073205,972.8351692161993,729.3620929143992
A21,54.11459852,511.4783156801898,481.4149174976369,466.6192930791626,471.25261893614186,526.6281410882992,573.8976405363553,575.5457223575746,528.3943850991334,527.9324809335006,519.3527743569214,542.0675138526151,525.2885895692199,499.85171814521925,397.74357962530416,527.0166390152301,522.7063538605495,479.8535277657496,473.2497180080591,432.67714351249117,464.45802000008484,464.83250668832414,474.5984941747007,489.22355236238445,432.26651083093395,375.2097039592054,221.80356137953206,468.5896422927338,539.9418789460376,504.5868557432086,450.7798561120197,444.3749324114857,488.0570080145121,475.53879274279,471.7678801044802,528.4496261133619,526.7168023719809,531.9279335064007,521.9987345948398,524.23616325177,498.9849036648021,436.37893468409186,87.00599262800921,322.1047177257581,421.8176198611476,425.94527572685547,418.0677057782601,480.59090790314224,549.9184694071577,522.3677241974428,511.01783109677547,509.41689453100787,547.4149913776823,557.2457060683379,511.2694695607302,517.7789562993851,496.6444286877916,533.9017421575802,535.5450496834287,496.3478319672254,470.5877192436846,477.62431087144114,394.3434991376756
A22,45.4298166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB2,57.37130546,400.8366814506299,405.9755718746334,390.55761292558293,379.2540174053289,411.11493999442246,447.0873343012755,458.3928611685568,420.3646531566943,411.11493999442246,389.5317931123646,424.47628056671306,435.7818074339943,377.1942586358449,209.67191392688926,431.6708290034668,426.5320942717224,395.6982685538792,391.5872901233517,356.6424808340096,366.9197545653932,390.5582320397909,279.56200269542177,381.3085189957673,343.2806385225634,247.694395093791,4.111040613512983,354.5864924555101,411.1146090768477,360.7532931218026,343.2808079762499,336.0861006151171,346.3651691401641,390.55807486138906,392.61388856639843,434.75324115152296,418.30881855073414,433.7259728280343,418.30881855073414,417.2809116982295,409.0580102331438,310.3916618406294,44.199441399493,311.4184473273611,333.0025598829326,326.8359182986835,333.0025598829326,388.50342432405375,408.0304408070798,426.53083280513727,400.83702418657424,394.67038260232516,455.30981049148465,460.4477352419747,452.22559664673855,448.11396923671964,425.5022716636372,429.6146986044351,434.75343333617946,402.8918617675948,392.61424175281815,420.36450260540647,359.723792348711
A23,29.95055397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A24,10.68309064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A25-1,42.81649368,20.715173832881376,22.111324391593335,20.55334012507562,21.62822635902779,22.485732255337805,23.63067551098564,23.236951073678465,22.360128603805745,20.65962720304498,22.84322663637129,22.75385304111292,20.874604449835417,21.608909785465087,22.23452495227368,22.396358660079436,22.002634222772258,22.217611469562694,21.39393253867465,20.695857259318675,24.135493207965602,24.439844050014408,23.133067086560818,22.309388155672778,22.64996905399527,17.690981985956036,0.304315023319551,21.35770248240096,22.432588716353127,22.217611469562694,19.246563161622035,19.174103049074652,22.12823787430432,22.5605954587369,22.5605954587369,23.47364798488331,22.256244616688097,21.03884124849288,22.041267369897664,21.77314658412255,20.804547428139745,18.422884230733995,7.251276670186616,17.36731457034453,20.3214493955742,18.28036709649094,18.422884230733995,18.64026456837614,18.335913726327334,19.65960417249191,20.25139237387853,19.087132544667995,20.77072046271777,19.642690689780924,19.71274771147659,20.715173832881376,20.625800237623004,21.717599954286158,22.111324391593335,22.111324391593335,21.717599954286158,17.007417098459335,8.182818906615248
A25-2,42.81649368,20.715173832881376,22.111324391593335,20.55334012507562,21.62822635902779,22.485732255337805,23.63067551098564,23.236951073678465,22.360128603805745,20.65962720304498,22.84322663637129,22.75385304111292,20.874604449835417,21.608909785465087,22.23452495227368,22.396358660079436,22.002634222772258,22.217611469562694,21.39393253867465,20.695857259318675,24.135493207965602,24.439844050014408,23.133067086560818,22.309388155672778,22.64996905399527,17.690981985956036,0.304315023319551,21.35770248240096,22.432588716353127,22.217611469562694,19.246563161622035,19.174103049074652,22.12823787430432,22.5605954587369,22.5605954587369,23.47364798488331,22.256244616688097,21.03884124849288,22.041267369897664,21.77314658412255,20.804547428139745,18.422884230733995,7.251276670186616,17.36731457034453,20.3214493955742,18.28036709649094,18.422884230733995,18.64026456837614,18.335913726327334,19.65960417249191,20.25139237387853,19.087132544667995,20.77072046271777,19.642690689780924,19.71274771147659,20.715173832881376,20.625800237623004,21.717599954286158,22.111324391593335,22.111324391593335,21.717599954286158,17.007417098459335,8.182818906615248
A26,38.93132706,995.1745061949737,965.658221585572,940.3548629382537,927.093025110388,996.0833792010849,1066.8877506185195,1052.122864056231,991.2460550930585,993.3587329184861,1012.0541587541468,1042.4776747419783,953.901923215531,1002.7077246075796,981.6162555836065,996.694476404128,1033.741586791828,943.0351232698661,943.9592635857231,916.5422929702826,928.0154055511217,972.6087409890392,683.3472653512356,982.551278683882,817.4395580347518,673.4044255240269,854.7647844242296,956.9319940026376,1050.6284301965184,1038.8692621717842,907.5160783929641,882.2115408216338,961.442204124392,1027.4517034276626,1082.8819646233212,1114.2271778319464,1136.8209560853516,1089.8316100423501,1091.021896652252,1127.1753422960562,963.5541074796323,925.0036332122643,11.148263613927615,640.2711706115344,917.1743329221638,846.6677393195769,809.0108615349666,961.7532866375242,1013.8780423546848,1026.2322009397044,983.4388248364612,935.2446951089563,1063.5916660432372,1086.7965895406844,1084.0754497548332,1070.8136251144847,1022.0082404254291,1065.0824446723173,1116.613118557199,1067.1966323167521,934.9347193419628,979.2295259480759,741.198672431828
A27,19.36210447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A28,14.60346722,322.7665587356312,326.7885701077477,312.71151352817503,303.66198902021273,330.8105814798643,340.8656266873205,349.91515119528276,331.8160982955192,305.67303727008726,315.7280343046493,315.72805280705296,320.755674323496,339.8602354045141,339.8601541106517,331.81611674785387,327.79410537573733,312.7115470324354,303.6620186406342,297.62900330769827,270.48039622948204,312.71146492191974,304.6675242882023,291.59598452428446,264.4473920646329,212.16121110614907,185.01255197119968,282.5463374505213,299.6398997546426,295.617888382526,260.42526972816336,247.3537299642456,273.4968765506711,285.5629059665286,304.6674460114566,303.6619509250603,312.7114984261802,343.8821057084262,311.70600358149863,310.70046479487036,297.6289590186432,267.46388317061667,15.082015506686353,263.4418717985001,288.57946029733233,269.4749726924297,255.39784905426697,280.53241868034524,285.5629020826896,323.772011843036,275.5048115329351,276.5104582064584,310.6970166167863,320.75185109765954,325.77590818882334,319.74297647496485,302.6530756169907,308.68631212845946,328.7923117918907,316.72658403998435,305.66624131176127,296.623508828217,250.37036640682814
A29,9.423345231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A30,65.46355299,154.43242630225197,170.07172654562874,153.72536269593198,158.94833115513063,198.474304684835,194.0516715109137,183.35187845406386,185.6901365027573,169.0334169251326,184.0589444112703,173.70630648666273,151.29273876820733,145.63629507531843,157.15471038927234,182.01228404497982,161.4570205183744,150.64577976620956,149.78367388758656,147.60244088005817,169.2823517440395,166.23704872933024,144.30422736563702,157.66898206019508,155.27063804748363,119.48308769588601,16.90003559893016,166.97184673330707,176.3707673279461,172.4982159323991,65.69080407130492,126.1007159093734,197.04938906360422,167.4827788742257,171.23513720143922,187.97819449295673,177.71883927272123,171.01806603072978,180.72735049800565,183.55556141252723,148.72920651345095,139.7269775077862,2.181188450451095,142.95256990133538,167.81410690517737,145.84088005963326,148.02215105183984,160.68779771688259,154.69768548116832,161.94852947611946,150.33515979227505,142.16017916744804,136.32344609571916,154.69768548116832,146.16490667351562,172.55684351551497,182.20594200447846,182.20594200447846,173.3240251086609,184.99737173944877,175.34827325048528,141.40938468267564,88.77635798562407
A31-1,15.67660416,538.3884518144723,585.7903901972313,524.1708851254866,577.1424353645334,631.0427874415378,649.7840959934101,643.0324012627296,613.0922368131694,566.1115277328815,634.3796332988393,631.3063474540016,546.6766150110553,561.7546333400855,562.941465387352,590.942304976887,582.9541123080161,581.1125251979701,564.7398876783445,547.0727670209301,641.269280587375,624.0171761009796,610.2398375469129,587.8333805766688,558.9725434017691,457.12313371750344,6.694267988749449,576.1594731482888,628.4332257414799,627.2264038442929,497.4398169936805,523.5787535961697,623.5181687149127,617.695530708326,617.695530708326,646.2235824695953,616.4008554736511,569.1746380265622,561.7138553069715,596.2571625408522,567.695372288717,498.72235373867795,203.6373292518046,483.68911607488894,569.2103228253704,477.3472099901219,492.1166395004816,526.761636739609,522.48162905863,548.0041303240591,586.168223595924,527.2009034270488,587.4629907554745,558.3629883844791,559.5741491671823,593.5889103932543,603.6639624251177,628.1755944844286,634.956929264349,634.956929264349,620.3631364570903,552.9294205889614,261.1259098320116
A31-2,15.67660416,538.3884518144723,585.7903901972313,524.1708851254866,577.1424353645334,631.0427874415378,649.7840959934101,643.0324012627296,613.0922368131694,566.1115277328815,634.3796332988393,631.3063474540016,546.6766150110553,561.7546333400855,562.941465387352,590.942304976887,582.9541123080161,581.1125251979701,564.7398876783445,547.0727670209301,641.269280587375,624.0171761009796,610.2398375469129,587.8333805766688,558.9725434017691,457.12313371750344,6.694267988749449,576.1594731482888,628.4332257414799,627.2264038442929,497.4398169936805,523.5787535961697,623.5181687149127,617.695530708326,617.695530708326,646.2235824695953,616.4008554736511,569.1746380265622,561.7138553069715,596.2571625408522,567.695372288717,498.72235373867795,203.6373292518046,483.68911607488894,569.2103228253704,477.3472099901219,492.1166395004816,526.761636739609,522.48162905863,548.0041303240591,586.168223595924,527.2009034270488,587.4629907554745,558.3629883844791,559.5741491671823,593.5889103932543,603.6639624251177,628.1755944844286,634.956929264349,634.956929264349,620.3631364570903,552.9294205889614,261.1259098320116
A32-1,26.59458183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A32-2,26.59458183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A33-1,14.57491321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A33-2,14.57491321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A34,50.9736111,1170.236345503261,1284.5430587988737,1172.9306521701913,1205.8118169286508,1392.7615809322697,1440.1732177014603,1393.0955433498486,1323.0259235226265,1218.5197334020802,1345.2806297440682,1334.4265717892372,1152.223882963034,1140.4576727162662,1259.577390197684,1266.3745362166449,1231.4000705614155,1168.595010511907,1166.4126582738156,1138.0545329067447,1268.8924942141443,1279.346992904029,1168.0640381758992,1163.3571970999762,1159.5868080602268,873.7739782671333,56.712179169796826,1246.9360043927659,1280.1310081527824,1297.4682184640533,932.5080036605797,1080.9836471814597,1381.6002864547863,1279.2675864479108,1348.543314727166,1381.196194503746,1292.1907044425695,1216.9176158443652,1276.173649314252,1258.8013804482987,1184.7878181614203,1116.2853804900112,95.07332176781884,1068.6427752313803,1215.34646814312,1071.4323022873502,1123.4166877670132,1094.037703227845,1069.1024613352643,1188.3911858635006,1200.1428879056791,1141.3716575245107,1153.772121763253,1156.5373542214847,1160.664816807763,1251.2340299033324,1321.6139235686314,1346.0194851033525,1394.019255402828,1376.6158763304898,1325.6767320321392,1163.296128049368,600.1667034156045
AB3,49.36875228,3348.31432914774,3321.4055630193275,3106.372803320109,3084.307903278194,3250.937527323457,3490.0354817436687,3553.1004595962495,3333.163433341913,3214.6254677790507,3059.232969368358,3287.4747827320884,3157.684554435905,3150.5024277459606,3087.848712998046,3132.331742083457,3202.2706627236084,3164.435593807181,2866.083827017912,2619.926566292066,2752.3068867714856,2789.029534914738,2777.5541638704435,2758.926346313183,2385.9808022648135,2041.1619550936161,36.87188431162323,2553.241387663375,3038.355064297171,2862.170432514231,2517.123365600813,2273.9823810344096,2727.097654622038,2847.887302522426,3026.216878918474,3283.189516936894,3481.6750629713697,3351.6386517174656,3466.7717616363016,3543.6466182922018,3225.3512392687717,2731.4639495355727,41.15064125501124,2661.504159714569,2689.165035586134,2689.221234443953,2685.005627014079,2972.17431071546,3096.149293014743,3150.591473788305,3160.8273303332603,3038.2817263477723,3337.5890695353987,3441.6094970802187,3360.686583890346,3404.854627306314,3265.8402282961024,3489.7926823404578,3572.7837960966976,3332.656947839897,3200.6634613337856,3293.447653896516,2633.334539337437
B1,2.732073719,347.0252529084093,342.3985189110653,338.3347946730243,336.294186578124,397.1804193389909,426.83214549838,426.92267760727395,392.0234708445539,392.0234708445539,412.0638193948396,398.6608548462651,378.8318552219257,347.6054403334217,4.687088736606559,4.687088736606559,308.74271990284814,318.6932572154075,123.67621512162688,208.3690003341549,218.02235910320562,249.8822988510257,4.687088736606559,249.957742275104,4.687088736606559,4.687088736606559,4.687088736606559,281.09682941929344,315.2522406340428,217.39159172592736,4.687088736606559,122.29212796977302,248.76582270252914,277.9243054041496,325.2554798155286,336.56492157132874,364.4622846413995,372.3041445659699,333.4467766566205,374.0585735656874,329.4558670274304,164.03957606614642,257.8165496377389,254.88383219855166,224.11240910987982,250.19673525384405,280.3749630054806,342.9498979739891,351.4314332615422,297.85553616122934,339.17466536953566,310.04625253082054,390.972470914523,402.9655742058535,335.44639869769657,330.2131356994762,320.0196697600122,325.8264472178005,338.6351260705362,327.5657793246013,312.4451214305643,335.07295334780133,254.52541581478528
B2,63.75884244,7453.147636647238,7661.836395460491,7232.118775166594,7317.494438896314,8706.535109313972,9237.678394881968,9328.929876670389,8664.82247165038,8700.765158546004,8659.562590734184,8732.828101227738,8278.953021667081,7082.403927917541,92.00041744529665,4904.01286376146,7029.096427016976,6571.910793339284,4485.561487935172,3881.6016683531147,5135.224560282669,5752.956238805414,2925.4473471609967,5922.017593258117,1869.444200895769,92.00041744529665,91.3654411068336,5791.087808758491,7090.757972867294,4877.816259134726,321.5330201456917,3586.286250329585,4111.002593056068,6033.348255866008,7100.683787289216,7441.62437213609,7914.84821291261,8311.469050607318,7629.550876719451,8100.631103778243,7094.388500834966,2503.958718067666,2708.682826524783,4392.032826872218,3905.5738391986642,5293.538733262367,5290.425563298,6464.953247361663,6723.304708859301,5731.510265393599,6195.308735879596,6187.919264613295,7984.431811114223,8104.601491752839,7610.979802476326,7702.103801809597,7124.378990159193,7298.797498571076,7509.757285135536,7083.011660197924,7000.9726174587895,6544.335049417975,4362.45561540937
B3,19.02072053,2113.3021822822147,2157.2152819219996,2116.98493514492,2118.5319842868325,2495.5348239321756,2611.212845359549,2628.8533864465257,2585.93423132963,2483.947895675519,2480.8778062218457,2577.1695531566174,2448.3018207682344,2077.09411143618,28.233877911530147,735.3043631034963,2091.1832021020837,2072.6480542495005,1526.5035594774918,1536.9365817422783,1648.1109721430446,1690.8797539660284,408.9557840633081,1745.0959696421608,28.233877911530147,28.233877911530147,28.233877911530147,1796.404643639014,2092.254201905301,1854.3122442095,28.233877911530147,1051.3010510985532,1317.8375385176953,1916.788969349066,2121.3449491164947,2185.4785886375985,2400.3871273233917,2445.970275154556,2217.412196488157,2454.8903569483787,2101.5617286973416,1826.527016063755,1801.111543052593,1730.1549331981828,1570.465060691135,1747.2551061238491,1823.6997781924129,2021.6415590518081,2192.341307787869,1939.1595896046197,2157.003304465142,1966.1651689714697,2408.905874020692,2356.0997800991436,2139.9098429295454,2183.09666619587,1995.2488554643505,2110.286062021957,2114.778758122494,2079.090632029246,2007.650041308855,1838.364556793307,1410.461857869507
